,index,open,high,low,close,adjclose,volume,ticker,RSI,MACD,Signal,ma-10,ma-20,ma-30,ma-40,ma-50,ma-60,ma-70,ma-80,ma-90,ma-100,vma-10,major_trend,days_to_10
133,2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.68962097167969,98444800,AAPL,74.59824297759234,1.3005822642838254,1.0083567501663242,50.92300033569336,49.47025032043457,48.65308354695638,48.09237518310547,48.07155014038086,47.87400010426839,47.68017861502511,46.93209385871887,46.54433347913954,46.10767513275147,138332680.0,1,21
134,2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.21749877929688,50.01045608520508,103563600,AAPL,74.55893117730122,1.3171785963709084,1.070121119407241,51.39700012207031,49.694750213623045,48.851083501180014,48.21756267547608,48.16470008850098,47.96516672770182,47.79439288548061,47.04481258392334,46.64452790154351,46.20167510986328,140277240.0,1,50
135,2018-08-14,52.540000915527344,52.63999938964844,52.06499862670898,52.4375,50.22116088867188,82992000,AAPL,73.79658985556452,1.3327207932887148,1.122641054183536,51.883500289917,49.92350025177002,49.0391668955485,48.3488751411438,48.2543000793457,48.06283340454102,47.88696430751256,47.18240633010864,46.75944455464681,46.303925094604494,132827240.0,1,50
136,2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.33848190307617,115230400,AAPL,75.64797300002637,1.3394822161701754,1.1660092865808638,52.1020004272461,50.17150039672852,49.258500289917,48.502312660217285,48.33895011901856,48.15704174041748,47.97653574262347,47.32303133010864,46.871083450317386,46.41717510223389,117176000.0,1,49
137,2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.0759391784668,114001600,AAPL,85.91639268736529,1.390939410600673,1.2109953113848255,52.25025062561035,50.439500427246095,49.491167068481445,48.66993770599365,48.43565017700195,48.26604175567627,48.07392861502511,47.48046884536743,46.98238902621799,46.51855010986328,103614560.0,1,421
138,2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.09592819213867,141708000,AAPL,90.34700927496996,1.5003608703551876,1.2688684231788985,52.490000534057614,50.766250419616696,49.73791707356771,48.87068767547608,48.55625015258789,48.38779176076253,48.18185719081334,47.64900012016297,47.10777791341146,46.64165012359619,104406400.0,1,430
139,2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.588321685791016,121150800,AAPL,84.92921587759776,1.526712699787545,1.3204372785006275,52.649750518798825,51.064375495910646,49.94525044759114,49.06156272888184,48.67505020141601,48.50158348083496,48.27264295305525,47.809125137329104,47.22255571153429,46.76410015106201,106351320.0,1,417
140,2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.48776626586914,104639200,AAPL,76.82245239343196,1.521583948507228,1.3606666125019478,52.84800033569336,51.33987541198731,50.151000340779625,49.26700019836426,48.79410018920898,48.61183344523112,48.3671072278704,47.97387509346008,47.33452792697483,46.8822501373291,106580280.0,1,416
141,2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.49016189575195,76072400,AAPL,69.78301990888886,1.500425333017937,1.3886183566051455,53.04300041198731,51.59275035858154,50.3774169921875,49.45837526321411,48.907950210571286,48.724958483378096,48.46317868913923,48.12946887016297,47.4435001373291,47.00317516326904,105177320.0,1,415
142,2018-08-23,53.66249847412109,54.26250076293945,53.650001525878906,53.872501373291016,51.59550857543945,75532800,AAPL,69.53120653837657,1.475524183440207,1.405999521972158,53.20825042724609,51.858750343322754,50.58125038146973,49.654187774658205,49.0319002532959,48.84158350626628,48.56692870003837,48.27443761825562,47.546972359551326,47.12092517852784,103333560.0,1,414
143,2018-08-24,54.150001525878906,54.22499847412109,53.77750015258789,54.040000915527344,51.75592803955078,73905600,AAPL,68.8663693415103,1.452561432200831,1.4153119040178923,53.4240005493164,52.17350044250488,50.78816706339519,49.84581279754639,49.15870025634766,48.96362520853678,48.66685731070383,48.398156356811526,47.65341682434082,47.232300186157225,100879640.0,1,416
144,2018-08-27,54.28749847412109,54.685001373291016,54.08250045776367,54.48500061035156,52.1821174621582,82100400,AAPL,79.0972157881057,1.4535158172021028,1.4229526866547348,53.65075073242188,52.5238754272461,51.01341705322265,50.05100030899048,49.30420028686523,49.07904186248779,48.7773930140904,48.52643761634827,47.77880571153429,47.34515018463135,98733320.0,1,420
145,2018-08-28,54.75249862670898,55.1349983215332,54.72999954223633,54.92499923706055,52.60351943969727,91107200,AAPL,80.77108451909986,1.4727988774710354,1.432921924817995,53.89950065612793,52.89150047302246,51.248833719889326,50.25425033569336,49.45900024414063,49.19516684214274,48.89664301191058,48.63853135108948,47.92875014411079,47.47345016479492,99544840.0,1,420
146,2018-08-29,55.03749847412109,55.872501373291016,54.852500915527344,55.744998931884766,53.38886642456055,109019200,AAPL,82.22115599865823,1.5365357364999497,1.453644687154386,54.218000411987305,53.1600004196167,51.520333735148114,50.49837532043457,49.64545021057129,49.31879183451335,49.02289297921317,48.75671882629395,48.08913900587294,47.605775146484376,98923720.0,1,422
147,2018-08-30,55.8125,57.06499862670898,55.59999847412109,56.25749969482422,53.87969970703125,195175200,AAPL,88.7510778454444,1.6098448950448443,1.4848847287324776,54.510750198364256,53.380500411987306,51.79658368428548,50.74606285095215,49.83810020446777,49.44816684722901,49.15814296177455,48.878531312942506,48.26161121792264,47.735225143432615,107041080.0,1,424
148,2018-08-31,56.62749862670898,57.21749877929688,56.5,56.907501220703125,54.50223159790039,173360400,AAPL,89.34561374313547,1.7007870082764,1.528065184641262,54.762000274658206,53.62600040435791,52.09816703796387,50.99393787384033,50.0489501953125,49.59054183959961,49.29839297703335,49.00437507629395,48.43933347066243,47.87320014953613,110206320.0,1,427
149,2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.677005767822266,109560400,AAPL,89.27814838694302,1.767214082915558,1.5758949642961213,55.08450012207031,53.86712532043457,52.40441703796387,51.230062866210936,50.26615020751953,49.7432918548584,49.44200014386858,49.12412509918213,48.61750013563368,48.00875015258789,109047280.0,1,423
150,2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.71749877929688,54.32026672363281,133332000,AAPL,83.67755711226542,1.7694036861689924,1.6145967086706956,55.38025016784668,54.11412525177002,52.68666699727376,51.458312797546384,50.48965019226074,49.89179185231527,49.578750119890486,49.24375009536743,48.796805657280814,48.13910015106201,111916560.0,1,419
151,2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.417598724365234,137160000,AAPL,69.26713336828385,1.6757700766371215,1.626831382263981,55.58150024414063,54.31225032806397,52.9223336537679,51.67843780517578,50.68300025939941,50.02020854949952,49.70446444920131,49.35296888351441,48.95747235616048,48.25730014801025,118025320.0,1,414
152,2018-09-07,55.462501525878906,56.34249877929688,55.1775016784668,55.32500076293945,52.98661804199219,150479200,AAPL,58.1151811547408,1.547415819400328,1.6109482696912507,55.726750183105466,54.46750030517578,53.14808362325032,51.86762533187866,50.86870025634766,50.14770857493082,49.82517874581473,49.46190638542176,49.102472347683374,48.36495014190674,125519960.0,1,412
153,2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.2755012512207,158066000,AAPL,56.03700622419424,1.3699882052617482,1.5627562568053504,55.7810001373291,54.60250034332275,53.37600034077962,52.03637533187866,51.03285026550293,50.2624169031779,49.93753591264997,49.55612516403198,49.21847233242459,48.46617515563965,133936000.0,1,406
154,2018-09-11,54.50249862670898,56.07500076293945,54.13999938964844,55.962501525878906,53.59716796875,142996000,AAPL,65.25807005721383,1.3254511203559574,1.5152952295154718,55.92875022888184,54.789750480651854,53.65883369445801,52.24225034713745,51.22655029296875,50.408291943868,50.05757162911552,49.67131266593933,49.34891679551866,48.59380016326904,140025560.0,1,409
155,2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.93154525756836,197114800,AAPL,59.51328127147576,1.2200109656961544,1.4562383767516085,55.96300048828125,54.93125057220459,53.91533381144206,52.427375411987306,51.39600036621093,50.54300028483073,50.162000220162525,49.77993769645691,49.452361255221895,48.73217517852783,150626320.0,1,406
156,2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.21012496948242,166825600,AAPL,64.94252897562728,1.2299935525081267,1.410989411902912,56.04875068664551,55.133375549316405,54.12291717529297,52.65243797302246,51.60845039367676,50.71266695658366,50.280214527675085,49.90112519264221,49.56694458855523,48.88510017395019,156406960.0,1,410
157,2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.59477615356445,127997200,AAPL,59.98958401145759,1.172543939669751,1.36330031745628,56.01900062561035,55.264875411987305,54.260000483194986,52.852187919616696,51.800650405883786,50.8682502746582,50.38685738699777,50.01575016975403,49.671916792127824,49.0373501586914,149689160.0,1,406
158,2018-09-17,55.53749847412109,55.73749923706055,54.317501068115234,54.470001220703125,52.16775894165039,148780400,AAPL,49.92961336758864,0.9953110066931714,1.2897024553036582,55.775250625610354,55.26862545013428,54.34241714477539,53.01743793487549,51.950200424194335,51.00333360036214,50.47407166617257,50.10800018310547,49.75669458177354,49.17292518615723,147231160.0,1,399
159,2018-09-18,54.4474983215332,55.462501525878906,54.27999877929688,54.560001373291016,52.25394821166992,126286800,AAPL,48.22902545870761,0.8522902194485269,1.202220008132632,55.522250747680665,55.30337543487549,54.41883379618327,53.183875465393065,52.08850044250488,51.142166964213054,50.568857410975866,50.20203146934509,49.8350279490153,49.30797519683838,148903800.0,1,398
160,2018-09-19,54.625,54.90499877929688,53.82500076293945,54.59249877929688,52.28507232666016,108495200,AAPL,43.9453617399913,0.7331165727194389,1.1083993210499934,55.30975074768067,55.34500045776368,54.51266708374023,53.34243793487549,52.228600387573245,51.29300028483073,50.66578598022461,50.29512519836426,49.91775016784668,49.4481001663208,146420120.0,1,397
161,2018-09-20,55.060001373291016,55.56999969482422,54.78749847412109,55.00749969482422,52.68254470825195,106435200,AAPL,43.36517917741829,0.6644977878003218,1.0196190144000592,55.23300056457519,55.40725040435791,54.61916707356771,53.500000381469725,52.38935035705566,51.44133364359538,50.76489312308176,50.39553146362304,50.0063057369656,49.58502517700195,143347640.0,1,397
162,2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.11507415771485,384986800,AAPL,36.68891042006713,0.5558991472753334,0.926875040975114,55.14200057983398,55.43437538146973,54.69233373006185,53.64656286239624,52.522500381469726,51.58091697692871,50.86117886134557,50.48978147506714,50.09302796257867,49.706425170898434,166798400.0,1,395
163,2018-09-24,54.20500183105469,55.31499862670898,54.157501220703125,55.1974983215332,52.864501953125,110773600,AAPL,40.50186704895988,0.5269011547815694,0.8468802637364052,55.20350036621094,55.49225025177002,54.80283368428548,53.83287534713745,52.66980033874512,51.72795861562093,50.96828596932547,50.59578146934509,50.18361129760742,49.816975135803226,162069160.0,1,394
164,2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.19969940185547,98217600,AAPL,44.11469426758926,0.5260977688328694,0.7827237647556982,55.162000274658205,55.54537525177002,54.91383374532064,54.03462533950805,52.826200332641605,51.88245862325032,51.08739313398089,50.69562520980835,50.2813890669081,49.930225143432615,157591320.0,1,394
165,2018-09-26,55.25,55.9375,54.93999862670898,55.10499954223633,52.77591323852539,95938800,AAPL,46.45126016360366,0.4841736887233168,0.7230137495492219,55.14575004577637,55.55437526702881,55.00275039672852,54.22293787002563,52.97105033874512,52.02095864613851,51.20053596496582,50.78496894836426,50.37613906860352,50.02170013427735,147473720.0,1,392
166,2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.86054992675781,120724800,AAPL,54.50727929959541,0.5361513943360237,0.6856412785065823,55.109249877929685,55.5790002822876,55.12533365885417,54.36950035095215,53.14380035400391,52.19191697438558,51.34075023106166,50.883843946456906,50.47980571322971,50.12117511749268,142863640.0,1,396
167,2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,54.04970169067383,91717600,AAPL,59.67110954624317,0.5865198367309006,0.6658169901514459,55.15675010681152,55.58787536621094,55.22883364359538,54.48418788909912,53.31310035705567,52.36000035603841,51.480893107822965,50.98309397697449,50.58697238498264,50.22040012359619,139235680.0,1,395
168,2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.81499862670898,54.41363143920898,94403200,AAPL,54.96938234115574,0.649611476068138,0.6625758873347843,55.39124984741211,55.58325023651123,55.309500249226886,54.60462532043457,53.49220031738281,52.5237086613973,51.63017877851214,51.08871893882751,50.69502792358399,50.3201501083374,133797960.0,1,396
169,2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,54.89729309082031,99152800,AAPL,62.2354611657992,0.7319242533350732,0.6764455605348422,55.66724967956543,55.59475021362304,55.42466684977214,54.730937767028806,53.68055030822754,52.68495864868164,51.788607352120536,51.20615644454956,50.80927793714735,50.41825012207031,131084560.0,1,395
170,2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,55.56531524658203,114619200,AAPL,59.12903816469255,0.8437144999149027,0.7098993484108543,56.00974998474121,55.659750366210936,55.56658363342285,54.88693780899048,53.87590034484863,52.85879198710124,51.96682167053223,51.33378148078919,50.9300835079617,50.52695014953613,131696960.0,1,394
171,2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,54.58842468261719,128168000,AAPL,56.38266665102144,0.840316912998702,0.7359828613284239,56.20875015258789,55.72087535858154,55.67441698710124,55.01656284332275,54.04175033569336,53.025916989644365,52.12239314488002,51.44537525177002,51.04144465128581,50.62655017852783,133870240.0,1,393
172,2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.70251083374024,134322000,AAPL,60.59501680988063,0.7542893075765633,0.7396441505780519,56.37449989318848,55.75825023651123,55.74775021870931,55.1128752708435,54.19215026855469,53.16450030008952,52.26571453639439,51.55034399032593,51.14363907708062,50.72117515563965,108803760.0,1,385
173,2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.57802581787109,118655600,AAPL,59.092400712511605,0.6679227212030625,0.7252998647030541,56.44900016784668,55.82625026702881,55.81116689046224,55.21437530517578,54.3561003112793,53.29966697692871,52.40239312308175,51.65337524414063,51.24613910251193,50.81015018463135,109591960.0,1,382
174,2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.71749877929688,54.32026672363281,107564000,AAPL,62.73217309260593,0.6544681165750248,0.7111335150774483,56.56599998474121,55.8640001296997,55.88558349609375,55.32687530517578,54.54090026855469,53.449500274658206,52.55153596060617,51.772218990325925,51.34788907368978,50.909850158691405,110526600.0,1,385
175,2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.80381774902344,167962400,AAPL,45.654749537954565,0.426867403507039,0.6542802927633664,56.46450004577637,55.80512504577637,55.857750193278,55.36818780899048,54.67125030517578,53.55329195658366,52.6557502746582,51.85853147506714,51.41602795918782,50.9849751663208,117728960.0,1,369
176,2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,51.34649658203125,212497600,AAPL,46.1575216835882,0.2055919295968209,0.5645426201300574,56.202000045776366,55.65562496185303,55.78666687011719,55.39450025558472,54.736000289916994,53.65350030263265,52.764785984584265,51.948406457901,51.47475017971463,51.052025146484375,126906240.0,1,365
177,2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,53.18056106567383,161351600,AAPL,51.42549330689796,0.182648632135475,0.4881638225311409,56.111249923706055,55.63400001525879,55.76233355204264,55.44943771362305,54.809600296020506,53.779458618164064,52.8958931514195,52.05968770980835,51.552889082166885,51.13940013885498,133869640.0,1,377
178,2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,52.043251037597656,123164000,AAPL,45.1359507145814,0.0678623035588046,0.4041035187366737,55.86375007629395,55.62749996185303,55.67675018310547,55.44806270599365,54.85645027160645,53.887458610534665,53.00085743495397,52.15937519073486,51.61927795410156,51.21190013885498,136745720.0,1,371
179,2018-10-16,54.73249816894531,55.747501373291016,54.18999862670898,55.53749847412109,53.19013977050781,116736000,AAPL,51.64229712139907,0.0726835668924579,0.3378195283678306,55.68549995422363,55.67637481689453,55.625000127156575,55.48987512588501,54.92185020446777,54.01470858256023,53.11360740661621,52.27571892738342,51.70386127895779,51.29690013885498,138504040.0,1,373
180,2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.96028137207031,91541600,AAPL,46.17108430964222,0.0564874784697693,0.2815531183882183,55.41349983215332,55.71162490844726,55.5776668548584,55.52831268310547,54.992250213623045,54.13216692606608,53.223750250680105,52.39765644073486,51.78708351982964,51.37842514038086,136196280.0,1,372
181,2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.722412109375,130325200,AAPL,40.91248619061967,-0.0599508731334665,0.2132523200838813,55.114249801635744,55.661499977111816,55.51866683959961,55.53437519073486,55.03610023498536,54.22050024668376,53.32425024850028,52.496375226974486,51.85302797953288,51.4487251663208,136412000.0,1,358
182,2018-10-19,54.51499938964844,55.31499862670898,54.35749816894531,54.82749938964844,52.51015472412109,132314800,AAPL,42.80543063904931,-0.0848818993312576,0.1536254762008535,54.98974990844727,55.68212490081787,55.50208346048991,55.5582501411438,55.08825019836426,54.325083541870114,53.42525024414063,52.606218957901,51.93250020345052,51.52825016021728,136211280.0,1,368
183,2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.16249847412109,52.83098220825195,115168400,AAPL,42.09271710578928,-0.0767238658322142,0.10755560779424,54.91174964904785,55.68037490844726,55.52141672770183,55.58631258010864,55.1538501739502,54.44870853424072,53.52996450151716,52.71606268882751,52.01541684468587,51.61270015716553,135862560.0,1,366
184,2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.32900238037109,155071200,AAPL,41.32935686689802,-0.0279763800973071,0.0804492102159305,54.80824966430664,55.68712482452393,55.51208330790202,55.61625003814697,55.22315017700196,54.585458501180014,53.64360733032227,52.83362517356873,52.10955573187934,51.69392513275147,140613280.0,1,367
185,2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.49972915649414,163702000,AAPL,38.766965845751145,-0.1418297465646887,0.0359934188598067,54.77649955749512,55.62049980163575,55.46224988301595,55.587437534332274,55.24985015869141,54.688791847229005,53.72803589957101,52.92084393501282,52.18275015089247,51.75207511901856,140187240.0,1,352
186,2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.62746047973633,119423200,AAPL,46.15780152123149,-0.1354830508245328,0.0016981249229388,54.91024971008301,55.55612487792969,55.40716654459636,55.56756258010864,55.29765014648437,54.76504185994466,53.833035932268416,53.03296895027161,52.27750015258789,51.81830013275147,130879800.0,1,362
187,2018-10-26,53.97499847412109,55.04750061035156,53.16749954223633,54.07500076293945,51.78945159912109,189033600,AAPL,43.91792502243722,-0.198767171816435,-0.0383949344249359,54.76499977111816,55.43812484741211,55.34433326721192,55.513000106811525,55.31255012512207,54.80216687520345,53.92025021144322,53.12953147888184,52.36027793884277,51.87410015106201,133648000.0,1,353
188,2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.81734848022461,183742000,AAPL,38.27160946881929,-0.3270522074166138,-0.0961263890232715,54.63699989318848,55.250374984741214,55.297333272298175,55.41681261062622,55.28585014343262,54.81987520853679,53.99453593662807,53.20537524223327,52.43466682434082,51.92105014801025,139705800.0,1,347
189,2018-10-30,52.78749847412109,53.79499816894531,52.317501068115234,53.32500076293945,51.07114791870117,146640000,AAPL,47.1088449104483,-0.4026937830582895,-0.1574398678302751,54.41575012207032,55.050625038146975,55.25616658528646,55.32268762588501,55.27505012512207,54.83750019073487,54.07200023106167,53.27637524604798,52.51350017123752,51.975050163269046,142696200.0,1,346
190,2018-10-31,54.220001220703125,55.11249923706055,54.15499877929688,54.71500015258789,52.40240097045898,153435600,AAPL,53.89783053755088,-0.34648488066248,-0.1952488703967161,54.357500076293945,54.88549995422363,55.26024996439616,55.27262516021729,55.29415016174316,54.8864585240682,54.16435737609864,53.36546897888184,52.61541684468588,52.04412517547608,148885600.0,1,355
191,2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.20689392089844,233292800,AAPL,50.10522351787223,-0.231489461990229,-0.2024969887154187,54.5125,54.81337490081787,55.27849998474121,55.26712512969971,55.33000015258789,54.94883352915446,54.26221449715751,53.47278146743774,52.72038909064399,52.11897518157959,159182360.0,1,357
192,2018-11-02,52.38750076293945,53.41249847412109,51.35749816894531,51.869998931884766,49.67764663696289,365314800,AAPL,42.06552507554648,-0.432715503213366,-0.2485406916150082,54.21674995422363,54.60324993133545,55.19366658528646,55.18075008392334,55.28995010375976,54.94300015767416,54.309607315063474,53.524187707901,52.785166846381294,52.16092517852783,182482360.0,0,339
193,2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.26738357543945,264654800,AAPL,33.77525070080628,-0.7029043780026711,-0.3394134288925408,53.74025001525879,54.32599983215332,55.03366661071777,55.07612504959106,55.217100067138674,54.91825014750163,54.34750017438616,53.55625019073487,52.82986128065321,52.187900161743165,197431000.0,0,310
194,2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.78934860229492,127531600,AAPL,36.512854076315215,-0.8631045703475664,-0.4441516571835459,53.26625022888184,54.03724994659424,54.88016662597656,54.950625038146974,55.146250076293946,54.8970001856486,54.39700017656599,53.59643769264221,52.881694624159074,52.22522518157959,194677040.0,0,310
195,2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.26904296875,133697600,AAPL,45.372764397676775,-0.8555338748574925,-0.5264281007183353,53.13775024414063,53.957124900817874,54.79291661580404,54.88112497329712,55.09750007629395,54.897833506266274,54.46721447535924,53.65425019264221,52.94494463602702,52.27825016021728,191676600.0,1,338
196,2018-11-08,52.494998931884766,52.52999877929688,51.6875,52.122501373291016,50.09365081787109,101450400,AAPL,41.5150619529385,-0.868969383194667,-0.5949363572136017,52.85500030517578,53.88262500762939,54.65575002034505,54.76912498474121,55.02505012512207,54.89054183959961,54.492178780691965,53.71078147888184,53.01319465637207,52.33525016784668,189879320.0,0,333
197,2018-11-09,51.38750076293945,51.50249862670898,50.5625,51.11750030517578,49.12776565551758,137463200,AAPL,37.82360620015746,-0.9497640189985646,-0.6659018895705944,52.55925025939941,53.66212501525879,54.47849998474121,54.64806251525879,54.9222501373291,54.85366681416829,54.48175021580288,53.75012521743774,53.06616689893934,52.38017517089844,184722280.0,0,307
198,2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.65299987792969,204542000,AAPL,30.873294831427785,-1.2076543042760122,-0.774252372511678,52.107500076293945,53.37224998474121,54.20275001525879,54.49987497329712,54.75495010375977,54.75612513224284,54.43239304678781,53.75865645408631,53.08338911268447,52.40195014953613,186802280.0,0,170
199,2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.18687438964844,187531600,AAPL,33.42517518508693,-1.434632162749061,-0.9063283305591546,51.58074989318848,52.9982500076294,53.89399998982747,54.337312412261966,54.5743000793457,54.65933341979981,54.37225014822824,53.76059393882751,53.08797242906358,52.42022514343262,190891440.0,0,169
200,2018-11-14,48.47499847412109,48.619998931884766,46.48249816894531,46.70000076293945,44.88221740722656,243204000,AAPL,26.32031898055162,-1.704405185995668,-1.0659437016464572,50.77924995422363,52.56837501525879,53.516749954223634,54.13999996185303,54.37395011901855,54.54166679382324,54.29971444266183,53.741218948364256,53.07811130947537,52.43180015563965,199868280.0,0,160
201,2018-11-15,47.09749984741211,47.99250030517578,46.72499847412109,47.852500915527344,45.98986053466797,185915200,AAPL,32.419832073550864,-1.804405061711826,-1.213635973659531,50.00900001525879,52.2607500076294,53.21191660563151,53.96112499237061,54.215500106811525,54.44316679636638,54.24314302716937,53.730562686920166,53.08791686164008,52.44925018310547,195130520.0,0,167
202,2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.49922561645508,147713200,AAPL,36.41248423978531,-1.8199104171385656,-1.334890862355338,49.66025009155273,51.938500022888185,52.95558331807455,53.81031246185303,54.07665008544922,54.35166676839193,54.18832157679967,53.72843766212464,53.094861306084525,52.47267517089844,173370360.0,0,166
203,2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.65637969970703,167701200,AAPL,31.81817814163054,-1.9642816942223789,-1.460769028728746,49.26700019836426,51.503625106811526,52.6396666208903,53.5920000076294,53.9143000793457,54.22541675567627,54.11092872619629,53.71243767738342,53.07966685824924,52.47357517242432,163675000.0,0,154
204,2018-11-20,44.59249877929688,45.36750030517578,43.87749862670898,44.244998931884766,42.52277755737305,271300800,AAPL,23.419646146390637,-2.232102231546726,-1.6150356692923422,48.59724998474121,50.93175010681152,52.22391662597656,53.30943746566773,53.67995002746582,54.05475006103516,53.99703587123326,53.67203140258789,53.04097239176432,52.45325016021729,178051920.0,0,121
205,2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.474727630615234,124496800,AAPL,19.955034795368363,-2.4204846175173884,-1.7761254589373516,47.76800003051758,50.4528751373291,51.89408327738444,53.03668746948242,53.45849998474121,53.87591673533122,53.8792858668736,53.62981266975403,53.00022239685059,52.42725017547608,177131840.0,0,120
206,2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.39592361450195,94496000,AAPL,23.083979600792503,-2.630038053768139,-1.9469079779035088,46.862999725341794,49.85900001525879,51.54274991353353,52.70756244659424,53.18789993286133,53.66470839182536,53.74375010899135,53.5385313987732,52.94991683959961,52.398175163269045,176436400.0,0,118
207,2018-11-26,43.560001373291016,43.73749923706055,42.56499862670898,43.65499877929688,41.95574188232422,179994000,AAPL,28.183140037227403,-2.717778879798054,-2.101082158282418,46.1167495727539,49.33799991607666,51.14699986775716,52.38806238174438,52.94179992675781,53.454666709899904,53.60553577968052,53.43612513542176,52.90197236802843,52.3712251663208,180689480.0,0,115
208,2018-11-27,42.87749862670898,43.692501068115234,42.720001220703125,43.560001373291016,41.864444732666016,165549600,AAPL,25.39575988083851,-2.7631279937786744,-2.233491325381669,45.618499755859375,48.86299991607666,50.78766657511393,52.05668745040894,52.72359992980957,53.2322083791097,53.450750078473774,53.33065638542176,52.85419459872776,52.33690017700195,176790240.0,0,114
209,2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.474239349365234,184250000,AAPL,26.036674041876097,-2.6335511155218683,-2.3135032834097093,45.336249923706056,48.45849990844727,50.44424997965495,51.75456247329712,52.53709991455078,53.03462505340576,53.32746434892927,53.24275012016297,52.82455571492513,52.31280017852783,176462080.0,0,131
210,2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.14027404785156,167080000,AAPL,26.06681563715675,-2.5297395763333483,-2.356750541994437,45.15499992370606,47.96712493896485,50.09724998474121,51.42631244659424,52.34299995422364,52.8374584197998,53.2007143838065,53.15662512779236,52.78719461229112,52.28580017089844,168849680.0,0,113
211,2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.9072151184082,158126000,AAPL,27.451659450125334,-2.438921561982191,-2.3731847459919884,44.834249877929686,47.42162494659424,49.78524996439616,51.117499923706056,52.13574996948242,52.65195840199788,53.07046437944685,53.0670313835144,52.74208348592122,52.26255016326904,166070760.0,0,112
212,2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.40648651123047,163210000,AAPL,41.2371204786713,-2.21552931512565,-2.341653659818721,44.61650009155274,47.13837509155273,49.4978333791097,50.87081251144409,51.97154998779297,52.4999584197998,52.96092867170061,52.9918438911438,52.716000154283314,52.24702518463135,167620440.0,0,135
